REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2024/09/04 01:10:00,7390.38,61.47,TRADE
NSW1,2024/09/04 01:15:00,7395.17,65,TRADE
NSW1,2024/09/04 01:20:00,7342.73,65,TRADE
NSW1,2024/09/04 01:25:00,7363.18,62.33,TRADE
NSW1,2024/09/04 01:30:00,7269.1,65,TRADE
NSW1,2024/09/04 01:35:00,7230.86,65,TRADE
NSW1,2024/09/04 01:40:00,7232.77,65,TRADE
NSW1,2024/09/04 01:45:00,7156.9,57,TRADE
NSW1,2024/09/04 01:50:00,7094.35,50.16,TRADE
NSW1,2024/09/04 01:55:00,7034.36,56.98,TRADE
NSW1,2024/09/04 02:00:00,6983.12,56.98,TRADE
NSW1,2024/09/04 02:05:00,6992.39,65,TRADE
NSW1,2024/09/04 02:10:00,7024.66,65,TRADE
NSW1,2024/09/04 02:15:00,7020.77,57,TRADE
NSW1,2024/09/04 02:20:00,6915.23,56.19,TRADE
NSW1,2024/09/04 02:25:00,6861.99,56.98,TRADE
NSW1,2024/09/04 02:30:00,6864.04,57,TRADE
NSW1,2024/09/04 02:35:00,6906.91,57,TRADE
NSW1,2024/09/04 02:40:00,7029.24,74.99,TRADE
NSW1,2024/09/04 02:45:00,7085.35,74.99,TRADE
NSW1,2024/09/04 02:50:00,7041.53,74.99,TRADE
NSW1,2024/09/04 02:55:00,6995.52,61.78,TRADE
NSW1,2024/09/04 03:00:00,6942.46,61.84,TRADE
NSW1,2024/09/04 03:05:00,6903.06,57,TRADE
NSW1,2024/09/04 03:10:00,6857.61,57,TRADE
NSW1,2024/09/04 03:15:00,6797.66,57,TRADE
NSW1,2024/09/04 03:20:00,6752.5,56.98,TRADE
NSW1,2024/09/04 03:25:00,6724.91,57,TRADE
NSW1,2024/09/04 03:30:00,6737.01,57,TRADE
NSW1,2024/09/04 03:35:00,6748.09,57,TRADE
NSW1,2024/09/04 03:40:00,6749.61,57,TRADE
NSW1,2024/09/04 03:45:00,6731.25,57,TRADE
NSW1,2024/09/04 03:50:00,6770.13,59.25,TRADE
NSW1,2024/09/04 03:55:00,6791.75,57,TRADE
NSW1,2024/09/04 04:00:00,6785.14,57,TRADE
NSW1,2024/09/04 04:05:00,6795.48,56.98,TRADE
NSW1,2024/09/04 04:10:00,6802.96,56.98,TRADE
NSW1,2024/09/04 04:15:00,6753.74,56.98,TRADE
NSW1,2024/09/04 04:20:00,6788.7,57,TRADE
NSW1,2024/09/04 04:25:00,6770.65,57,TRADE
NSW1,2024/09/04 04:30:00,6817.16,57.50,TRADE
NSW1,2024/09/04 04:35:00,6767.43,56.98,TRADE
NSW1,2024/09/04 04:40:00,6747.58,57,TRADE
NSW1,2024/09/04 04:45:00,6808.01,57,TRADE
NSW1,2024/09/04 04:50:00,6798.22,57,TRADE
NSW1,2024/09/04 04:55:00,6882.38,57.50,TRADE
NSW1,2024/09/04 05:00:00,6901.09,60.36,TRADE
NSW1,2024/09/04 05:05:00,6937.56,56.98,TRADE
NSW1,2024/09/04 05:10:00,7011.23,57.01,TRADE
NSW1,2024/09/04 05:15:00,7105.05,57.01,TRADE
NSW1,2024/09/04 05:20:00,7135.08,57.01,TRADE
NSW1,2024/09/04 05:25:00,7206.97,58.73,TRADE
NSW1,2024/09/04 05:30:00,7274.19,65,TRADE
NSW1,2024/09/04 05:35:00,7288.09,65,TRADE
NSW1,2024/09/04 05:40:00,7395.7,65,TRADE
NSW1,2024/09/04 05:45:00,7472.79,57.01,TRADE
NSW1,2024/09/04 05:50:00,7548.6,65,TRADE
NSW1,2024/09/04 05:55:00,7609.31,74.99,TRADE
NSW1,2024/09/04 06:00:00,7762.91,103.35,TRADE
NSW1,2024/09/04 06:05:00,7847.84,90.95,TRADE
NSW1,2024/09/04 06:10:00,7992.69,140.04,TRADE
NSW1,2024/09/04 06:15:00,8018.98,102.94,TRADE
NSW1,2024/09/04 06:20:00,8236.16,155.18,TRADE
NSW1,2024/09/04 06:25:00,8268.82,100.64,TRADE
NSW1,2024/09/04 06:30:00,8357.42,101.16,TRADE
NSW1,2024/09/04 06:35:00,8437.49,108,TRADE
NSW1,2024/09/04 06:40:00,8524.89,92.67,TRADE
NSW1,2024/09/04 06:45:00,8479.92,85.63,TRADE
NSW1,2024/09/04 06:50:00,8509.27,132.24,TRADE
NSW1,2024/09/04 06:55:00,8584.07,87.50,TRADE
NSW1,2024/09/04 07:00:00,8522.01,82.64,TRADE
NSW1,2024/09/04 07:05:00,8591.85,81.92,TRADE
NSW1,2024/09/04 07:10:00,8478.24,73.52,TRADE
NSW1,2024/09/04 07:15:00,8542.44,74.99,TRADE
NSW1,2024/09/04 07:20:00,8539.49,57,TRADE
NSW1,2024/09/04 07:25:00,8396.29,57,TRADE
NSW1,2024/09/04 07:30:00,8326.24,57,TRADE
NSW1,2024/09/04 07:35:00,8284.13,67.08,TRADE
NSW1,2024/09/04 07:40:00,8225.08,34.35,TRADE
NSW1,2024/09/04 07:45:00,8157.98,54.39,TRADE
NSW1,2024/09/04 07:50:00,8136.98,50.32,TRADE
NSW1,2024/09/04 07:55:00,8072.97,35.88,TRADE
NSW1,2024/09/04 08:00:00,7848.85,14.56,TRADE
NSW1,2024/09/04 08:05:00,7785.19,11.11,TRADE
NSW1,2024/09/04 08:10:00,7792.54,23.53,TRADE
NSW1,2024/09/04 08:15:00,7637.55,42.10,TRADE
NSW1,2024/09/04 08:20:00,7562.72,48.25,TRADE
NSW1,2024/09/04 08:25:00,7329.27,42.49,TRADE
NSW1,2024/09/04 08:30:00,7260.17,37.48,TRADE
NSW1,2024/09/04 08:35:00,7117.73,-13.51,TRADE
NSW1,2024/09/04 08:40:00,7117.95,57,TRADE
NSW1,2024/09/04 08:45:00,6916.95,56.58,TRADE
NSW1,2024/09/04 08:50:00,6654.66,48.28,TRADE
NSW1,2024/09/04 08:55:00,6563.49,49.81,TRADE
NSW1,2024/09/04 09:00:00,6495.36,44.45,TRADE
NSW1,2024/09/04 09:05:00,6345.15,50.34,TRADE
NSW1,2024/09/04 09:10:00,6405.51,57,TRADE
NSW1,2024/09/04 09:15:00,6233.13,171.68,TRADE
NSW1,2024/09/04 09:20:00,6158.83,57,TRADE
NSW1,2024/09/04 09:25:00,6123.34,-13.51,TRADE
NSW1,2024/09/04 09:30:00,6013.76,57,TRADE
NSW1,2024/09/04 09:35:00,5906.02,21.70,TRADE
NSW1,2024/09/04 09:40:00,5782.47,1.03,TRADE
NSW1,2024/09/04 09:45:00,5755.2,20.75,TRADE
NSW1,2024/09/04 09:50:00,5596.03,-45.01,TRADE
NSW1,2024/09/04 09:55:00,5503.09,-51.16,TRADE
NSW1,2024/09/04 10:00:00,5469.93,-23.60,TRADE
NSW1,2024/09/04 10:05:00,5347.31,-50.28,TRADE
NSW1,2024/09/04 10:10:00,5303,20.72,TRADE
NSW1,2024/09/04 10:15:00,5335.53,-50.78,TRADE
NSW1,2024/09/04 10:20:00,5267.23,-13.19,TRADE
NSW1,2024/09/04 10:25:00,5254.1,-50.59,TRADE
NSW1,2024/09/04 10:30:00,5035.24,-49.49,TRADE
NSW1,2024/09/04 10:35:00,5034.26,-49.79,TRADE
NSW1,2024/09/04 10:40:00,5110.74,-45.01,TRADE
NSW1,2024/09/04 10:45:00,5034.09,-15.37,TRADE
NSW1,2024/09/04 10:50:00,4963.71,-41.51,TRADE
NSW1,2024/09/04 10:55:00,4910.32,-49.46,TRADE
NSW1,2024/09/04 11:00:00,4795.53,-50.58,TRADE
NSW1,2024/09/04 11:05:00,4801.85,-50.65,TRADE
NSW1,2024/09/04 11:10:00,4826.08,-41.51,TRADE
NSW1,2024/09/04 11:15:00,4715.54,-45,TRADE
NSW1,2024/09/04 11:20:00,4658.59,-49.07,TRADE
NSW1,2024/09/04 11:25:00,4609.89,-49.38,TRADE
NSW1,2024/09/04 11:30:00,4662.31,-45.01,TRADE
NSW1,2024/09/04 11:35:00,4603.96,-47.01,TRADE
NSW1,2024/09/04 11:40:00,4590.7,-45.69,TRADE
NSW1,2024/09/04 11:45:00,4599.72,-45.01,TRADE
NSW1,2024/09/04 11:50:00,4519.95,-45.01,TRADE
NSW1,2024/09/04 11:55:00,4469.76,-47.01,TRADE
NSW1,2024/09/04 12:00:00,4449.42,-57.05,TRADE
NSW1,2024/09/04 12:05:00,4349.11,-64.18,TRADE
NSW1,2024/09/04 12:10:00,4442.04,-47.23,TRADE
NSW1,2024/09/04 12:15:00,4474.3,-47.68,TRADE
NSW1,2024/09/04 12:20:00,4394.06,-48.81,TRADE
NSW1,2024/09/04 12:25:00,4436.99,-48.81,TRADE
NSW1,2024/09/04 12:30:00,4468.49,-49.17,TRADE
NSW1,2024/09/04 12:35:00,4503.47,-48.81,TRADE
NSW1,2024/09/04 12:40:00,4586.53,-48.81,TRADE
NSW1,2024/09/04 12:45:00,4510.53,-13.41,TRADE
NSW1,2024/09/04 12:50:00,4603.02,-49.71,TRADE
NSW1,2024/09/04 12:55:00,4516.62,-13,TRADE
NSW1,2024/09/04 13:00:00,4574.88,-48.76,TRADE
NSW1,2024/09/04 13:05:00,4623.42,-34.51,TRADE
NSW1,2024/09/04 13:10:00,4666.56,-48.81,TRADE
NSW1,2024/09/04 13:15:00,4598.89,-41.51,TRADE
NSW1,2024/09/04 13:20:00,4586.68,-48.81,TRADE
NSW1,2024/09/04 13:25:00,4590.79,-45.01,TRADE
NSW1,2024/09/04 13:30:00,4722.3,-45.01,TRADE
NSW1,2024/09/04 13:35:00,4688.93,-49,TRADE
NSW1,2024/09/04 13:40:00,4610.59,-31.90,TRADE
NSW1,2024/09/04 13:45:00,4863.53,-13.51,TRADE
NSW1,2024/09/04 13:50:00,4898.61,-28.52,TRADE
NSW1,2024/09/04 13:55:00,4783.04,-28.20,TRADE
NSW1,2024/09/04 14:00:00,4876.48,-29.53,TRADE
NSW1,2024/09/04 14:05:00,4919.09,-29.91,TRADE
NSW1,2024/09/04 14:10:00,4887.82,-45.01,TRADE
NSW1,2024/09/04 14:15:00,4974.58,-9.52,TRADE
NSW1,2024/09/04 14:20:00,5121.16,-45.01,TRADE
NSW1,2024/09/04 14:25:00,4983.54,-27.73,TRADE
NSW1,2024/09/04 14:30:00,5156.75,10.01,TRADE
NSW1,2024/09/04 14:35:00,5096.43,-19.24,TRADE
NSW1,2024/09/04 14:40:00,5261.03,49.61,TRADE
NSW1,2024/09/04 14:45:00,5411.81,75.80,TRADE
NSW1,2024/09/04 14:50:00,5428.23,57,TRADE
NSW1,2024/09/04 14:55:00,5459.3,51.92,TRADE
NSW1,2024/09/04 15:00:00,5453.73,10.01,TRADE
NSW1,2024/09/04 15:05:00,5554.94,5.36,TRADE
NSW1,2024/09/04 15:10:00,5719.29,6.64,TRADE
NSW1,2024/09/04 15:15:00,5775.65,5.06,TRADE
NSW1,2024/09/04 15:20:00,5911.44,14.30,TRADE
NSW1,2024/09/04 15:25:00,6044.91,19.17,TRADE
NSW1,2024/09/04 15:30:00,6061,47.08,TRADE
NSW1,2024/09/04 15:35:00,6277.46,33.84,TRADE
NSW1,2024/09/04 15:40:00,6286.3,70.05,TRADE
NSW1,2024/09/04 15:45:00,6435.11,64.48,TRADE
NSW1,2024/09/04 15:50:00,6510.14,-0.01,TRADE
NSW1,2024/09/04 15:55:00,6662.36,41.74,TRADE
NSW1,2024/09/04 16:00:00,6721.03,-38.31,TRADE
NSW1,2024/09/04 16:05:00,6802.02,-32.74,TRADE
NSW1,2024/09/04 16:10:00,6849.01,-33.03,TRADE
NSW1,2024/09/04 16:15:00,7003.23,18.62,TRADE
NSW1,2024/09/04 16:20:00,7138.02,-18.36,TRADE
NSW1,2024/09/04 16:25:00,7253.06,22.70,TRADE
NSW1,2024/09/04 16:30:00,7395.96,64.64,TRADE
NSW1,2024/09/04 16:35:00,7505.32,74.99,TRADE
NSW1,2024/09/04 16:40:00,7539.26,66.88,TRADE
NSW1,2024/09/04 16:45:00,7620.34,67.38,TRADE
NSW1,2024/09/04 16:50:00,7711.59,74.99,TRADE
NSW1,2024/09/04 16:55:00,7864.25,74.99,TRADE
NSW1,2024/09/04 17:00:00,8013.02,82.20,TRADE
NSW1,2024/09/04 17:05:00,8052.01,85.75,TRADE
NSW1,2024/09/04 17:10:00,8100.28,105,TRADE
NSW1,2024/09/04 17:15:00,8262.11,87.50,TRADE
NSW1,2024/09/04 17:20:00,8277.74,80,TRADE
NSW1,2024/09/04 17:25:00,8350.87,87.50,TRADE
NSW1,2024/09/04 17:30:00,8471.95,105,TRADE
NSW1,2024/09/04 17:35:00,8595.63,111.42,TRADE
NSW1,2024/09/04 17:40:00,8631.71,105,TRADE
NSW1,2024/09/04 17:45:00,8741.89,105,TRADE
NSW1,2024/09/04 17:50:00,8909.44,111.58,TRADE
NSW1,2024/09/04 17:55:00,8995.6,110.33,TRADE
NSW1,2024/09/04 18:00:00,8954.26,99.16,TRADE
NSW1,2024/09/04 18:05:00,9127.87,105,TRADE
NSW1,2024/09/04 18:10:00,9078.22,99.56,TRADE
NSW1,2024/09/04 18:15:00,9014.22,87.50,TRADE
NSW1,2024/09/04 18:20:00,9061.13,96.77,TRADE
NSW1,2024/09/04 18:25:00,9186.86,102.50,TRADE
NSW1,2024/09/04 18:30:00,9220.25,104.38,TRADE
NSW1,2024/09/04 18:35:00,9106.29,96.66,TRADE
NSW1,2024/09/04 18:40:00,9071.8,98.96,TRADE
NSW1,2024/09/04 18:45:00,9082.11,98.88,TRADE
NSW1,2024/09/04 18:50:00,9031.66,87.50,TRADE
NSW1,2024/09/04 18:55:00,9085.79,84.28,TRADE
NSW1,2024/09/04 19:00:00,9010.28,83.75,TRADE
NSW1,2024/09/04 19:05:00,8960.95,76,TRADE
NSW1,2024/09/04 19:10:00,8910.3,76,TRADE
NSW1,2024/09/04 19:15:00,8943.51,76,TRADE
NSW1,2024/09/04 19:20:00,8939.92,87.50,TRADE
NSW1,2024/09/04 19:25:00,8864.87,79.36,TRADE
NSW1,2024/09/04 19:30:00,8833.92,76,TRADE
NSW1,2024/09/04 19:35:00,8842.44,76,TRADE
NSW1,2024/09/04 19:40:00,8827.22,76,TRADE
NSW1,2024/09/04 19:45:00,8792.32,76,TRADE
NSW1,2024/09/04 19:50:00,8770.85,74.99,TRADE
NSW1,2024/09/04 19:55:00,8838.42,75.80,TRADE
NSW1,2024/09/04 20:00:00,8697.07,74.99,TRADE
NSW1,2024/09/04 20:05:00,8703.65,75,TRADE
NSW1,2024/09/04 20:10:00,8565.86,74.99,TRADE
NSW1,2024/09/04 20:15:00,8630.08,74.99,TRADE
NSW1,2024/09/04 20:20:00,8642.51,74.99,TRADE
NSW1,2024/09/04 20:25:00,8602.73,65,TRADE
NSW1,2024/09/04 20:30:00,8460.4,57.01,TRADE
NSW1,2024/09/04 20:35:00,8497.73,57,TRADE
NSW1,2024/09/04 20:40:00,8379.81,57,TRADE
NSW1,2024/09/04 20:45:00,8312.09,57,TRADE
NSW1,2024/09/04 20:50:00,8429.19,57.01,TRADE
NSW1,2024/09/04 20:55:00,8391.85,48.86,TRADE
NSW1,2024/09/04 21:00:00,8267.25,46.89,TRADE
NSW1,2024/09/04 21:05:00,8215.77,57,TRADE
NSW1,2024/09/04 21:10:00,8210.06,57,TRADE
NSW1,2024/09/04 21:15:00,8198.6,57.50,TRADE
NSW1,2024/09/04 21:20:00,8145.82,57,TRADE
NSW1,2024/09/04 21:25:00,8119.79,57.01,TRADE
NSW1,2024/09/04 21:30:00,8088.59,45.78,TRADE
NSW1,2024/09/04 21:35:00,8099.64,57,TRADE
NSW1,2024/09/04 21:40:00,8099.39,57,TRADE
NSW1,2024/09/04 21:45:00,8034.37,57,TRADE
NSW1,2024/09/04 21:50:00,7916.7,57,TRADE
NSW1,2024/09/04 21:55:00,7841.56,56.98,TRADE
NSW1,2024/09/04 22:00:00,7845.37,57,TRADE
NSW1,2024/09/04 22:05:00,7746.45,65,TRADE
NSW1,2024/09/04 22:10:00,7890.87,78.86,TRADE
NSW1,2024/09/04 22:15:00,7905.71,77.80,TRADE
NSW1,2024/09/04 22:20:00,7946.43,77.36,TRADE
NSW1,2024/09/04 22:25:00,7928.88,74.99,TRADE
NSW1,2024/09/04 22:30:00,7898.39,74.99,TRADE
NSW1,2024/09/04 22:35:00,7772.68,74.99,TRADE
NSW1,2024/09/04 22:40:00,7753.9,76,TRADE
NSW1,2024/09/04 22:45:00,7763.15,76,TRADE
NSW1,2024/09/04 22:50:00,7752.03,75.80,TRADE
NSW1,2024/09/04 22:55:00,7610.72,74.99,TRADE
NSW1,2024/09/04 23:00:00,7582.89,57,TRADE
NSW1,2024/09/04 23:05:00,7610.03,75.80,TRADE
NSW1,2024/09/04 23:10:00,7645.84,76,TRADE
NSW1,2024/09/04 23:15:00,7607.74,74.99,TRADE
NSW1,2024/09/04 23:20:00,7604.01,75.80,TRADE
NSW1,2024/09/04 23:25:00,7576.23,75.80,TRADE
NSW1,2024/09/04 23:30:00,7634.54,56.98,TRADE
NSW1,2024/09/04 23:35:00,7530.55,74.99,TRADE
NSW1,2024/09/04 23:40:00,7510.98,75.80,TRADE
NSW1,2024/09/04 23:45:00,7518.01,57,TRADE
NSW1,2024/09/04 23:50:00,7456.35,57,TRADE
NSW1,2024/09/04 23:55:00,7413.72,57,TRADE
NSW1,2024/09/05 00:00:00,7428.25,57,TRADE
NSW1,2024/09/05 00:05:00,7456.94,57,TRADE
NSW1,2024/09/05 00:10:00,7400.79,46.17,TRADE
NSW1,2024/09/05 00:15:00,7408.76,46.76,TRADE
NSW1,2024/09/05 00:20:00,7366.91,47.11,TRADE
NSW1,2024/09/05 00:25:00,7338.45,56.98,TRADE
NSW1,2024/09/05 00:30:00,7299.27,48.02,TRADE
NSW1,2024/09/05 00:35:00,7250.54,48.18,TRADE
NSW1,2024/09/05 00:40:00,7230.05,48.69,TRADE
NSW1,2024/09/05 00:45:00,7199.21,56.98,TRADE
NSW1,2024/09/05 00:50:00,7227.3,57,TRADE
NSW1,2024/09/05 00:55:00,7170.26,56.98,TRADE
NSW1,2024/09/05 01:00:00,7157.69,49.74,TRADE
NSW1,2024/09/05 01:05:00,7113.09,49.78,TRADE
NSW1,2024/09/05 01:10:00,7153.47,56.98,TRADE
NSW1,2024/09/05 01:15:00,7133.45,56.98,TRADE
NSW1,2024/09/05 01:20:00,6991.94,35.88,TRADE
NSW1,2024/09/05 01:25:00,6968.43,49.84,TRADE
NSW1,2024/09/05 01:30:00,6943.2,38.47,TRADE
NSW1,2024/09/05 01:35:00,6916.37,48.53,TRADE
NSW1,2024/09/05 01:40:00,6843.77,38.31,TRADE
NSW1,2024/09/05 01:45:00,6805.32,47.67,TRADE
NSW1,2024/09/05 01:50:00,6818.98,49.34,TRADE
NSW1,2024/09/05 01:55:00,6782.56,49.02,TRADE
NSW1,2024/09/05 02:00:00,6697.75,47.10,TRADE
NSW1,2024/09/05 02:05:00,6660.76,48.52,TRADE
NSW1,2024/09/05 02:10:00,6653.7,56.98,TRADE
NSW1,2024/09/05 02:15:00,6605.79,56.98,TRADE
NSW1,2024/09/05 02:20:00,6648.14,56.98,TRADE
NSW1,2024/09/05 02:25:00,6571.89,56.98,TRADE
NSW1,2024/09/05 02:30:00,6496.29,47.32,TRADE
NSW1,2024/09/05 02:35:00,6595.05,56.98,TRADE
NSW1,2024/09/05 02:40:00,6572.7,56.98,TRADE
NSW1,2024/09/05 02:45:00,6572.89,56.98,TRADE
NSW1,2024/09/05 02:50:00,6561.54,57,TRADE
NSW1,2024/09/05 02:55:00,6434.16,56.98,TRADE
NSW1,2024/09/05 03:00:00,6453.37,56.98,TRADE
NSW1,2024/09/05 03:05:00,6532.57,57,TRADE
NSW1,2024/09/05 03:10:00,6574.87,60,TRADE
NSW1,2024/09/05 03:15:00,6567.45,57,TRADE
NSW1,2024/09/05 03:20:00,6570.17,56.98,TRADE
NSW1,2024/09/05 03:25:00,6540.75,57,TRADE
NSW1,2024/09/05 03:30:00,6533.36,57,TRADE
NSW1,2024/09/05 03:35:00,6509.45,56.98,TRADE
NSW1,2024/09/05 03:40:00,6393.01,47.75,TRADE
NSW1,2024/09/05 03:45:00,6369.99,47.12,TRADE
NSW1,2024/09/05 03:50:00,6402.44,48.06,TRADE
NSW1,2024/09/05 03:55:00,6337.58,47.46,TRADE
NSW1,2024/09/05 04:00:00,6464.62,59.41,TRADE
NSW1,2024/09/05 04:05:00,6414.85,56.98,TRADE
NSW1,2024/09/05 04:10:00,6496.86,56.88,TRADE
NSW1,2024/09/05 04:15:00,6514.68,56.89,TRADE
NSW1,2024/09/05 04:20:00,6535.32,57,TRADE
NSW1,2024/09/05 04:25:00,6489.67,48.20,TRADE
NSW1,2024/09/05 04:30:00,6577.29,56.98,TRADE
NSW1,2024/09/05 04:35:00,6583.99,47.83,TRADE
NSW1,2024/09/05 04:40:00,6618.6,56.41,TRADE
NSW1,2024/09/05 04:45:00,6631.28,56.98,TRADE
NSW1,2024/09/05 04:50:00,6550.32,37,TRADE
NSW1,2024/09/05 04:55:00,6593.64,54.90,TRADE
NSW1,2024/09/05 05:00:00,6649.7,57.92,TRADE
NSW1,2024/09/05 05:05:00,6736.45,46.50,TRADE
NSW1,2024/09/05 05:10:00,6823.62,44.59,TRADE
NSW1,2024/09/05 05:15:00,6772.96,35.88,TRADE
NSW1,2024/09/05 05:20:00,6847.61,44.91,TRADE
NSW1,2024/09/05 05:25:00,6875.26,44.89,TRADE
NSW1,2024/09/05 05:30:00,6954.89,56.22,TRADE
NSW1,2024/09/05 05:35:00,7037.3,56.14,TRADE
NSW1,2024/09/05 05:40:00,7103.21,57,TRADE
NSW1,2024/09/05 05:45:00,7061.96,50.53,TRADE
NSW1,2024/09/05 05:50:00,7175.72,57,TRADE
NSW1,2024/09/05 05:55:00,7235.41,56.98,TRADE
NSW1,2024/09/05 06:00:00,7310.65,59.47,TRADE
NSW1,2024/09/05 06:05:00,7357.2,56.98,TRADE
NSW1,2024/09/05 06:10:00,7498.1,69.99,TRADE
NSW1,2024/09/05 06:15:00,7631.29,69.99,TRADE
NSW1,2024/09/05 06:20:00,7776.49,87.89,TRADE
NSW1,2024/09/05 06:25:00,7807.14,79.97,TRADE
NSW1,2024/09/05 06:30:00,7747.59,62.96,TRADE
NSW1,2024/09/05 06:35:00,7804.65,69.99,TRADE
NSW1,2024/09/05 06:40:00,7879.34,65,TRADE
NSW1,2024/09/05 06:45:00,7909.84,65,TRADE
NSW1,2024/09/05 06:50:00,7973.48,78.42,TRADE
NSW1,2024/09/05 06:55:00,7961.6,64.71,TRADE
NSW1,2024/09/05 07:00:00,7940.85,37.67,TRADE
NSW1,2024/09/05 07:05:00,7912.21,69.99,TRADE
NSW1,2024/09/05 07:10:00,7798.46,34.27,TRADE
NSW1,2024/09/05 07:15:00,7788.56,0.32,TRADE
NSW1,2024/09/05 07:20:00,7783.4,64.76,TRADE
NSW1,2024/09/05 07:25:00,7810.97,47.03,TRADE
NSW1,2024/09/05 07:30:00,7762.42,0.15,TRADE
NSW1,2024/09/05 07:35:00,7748.61,11.12,TRADE
NSW1,2024/09/05 07:40:00,7746.18,46.18,TRADE
NSW1,2024/09/05 07:45:00,7730.58,9.20,TRADE
NSW1,2024/09/05 07:50:00,7622.41,10.13,TRADE
NSW1,2024/09/05 07:55:00,7605.76,16.31,TRADE
NSW1,2024/09/05 08:00:00,7514.02,7.58,TRADE
NSW1,2024/09/05 08:05:00,7512.09,42.07,TRADE
NSW1,2024/09/05 08:10:00,7501.06,57,TRADE
NSW1,2024/09/05 08:15:00,7485.58,57,TRADE
NSW1,2024/09/05 08:20:00,7415.99,57,TRADE
NSW1,2024/09/05 08:25:00,7376.71,57,TRADE
NSW1,2024/09/05 08:30:00,7221.68,0,TRADE
NSW1,2024/09/05 08:35:00,7132.71,3.82,TRADE
NSW1,2024/09/05 08:40:00,7034.69,4.74,TRADE
NSW1,2024/09/05 08:45:00,6924.72,0,TRADE
NSW1,2024/09/05 08:50:00,6883.55,49.89,TRADE
NSW1,2024/09/05 08:55:00,6859.2,57,TRADE
NSW1,2024/09/05 09:00:00,6675.43,-41.04,TRADE
NSW1,2024/09/05 09:05:00,6782.76,17.96,TRADE
NSW1,2024/09/05 09:10:00,6810.21,19.02,TRADE
NSW1,2024/09/05 09:15:00,6682.33,1.55,TRADE
NSW1,2024/09/05 09:20:00,6536.27,-9.10,TRADE
NSW1,2024/09/05 09:25:00,6473.8,18.34,TRADE
NSW1,2024/09/05 09:30:00,6376.37,-44.99,TRADE
NSW1,2024/09/05 09:35:00,6250.44,-39.29,TRADE
NSW1,2024/09/05 09:40:00,6180.74,-36.71,TRADE
NSW1,2024/09/05 09:45:00,5995.93,-38.80,TRADE
NSW1,2024/09/05 09:50:00,5785.7,-40.72,TRADE
NSW1,2024/09/05 09:55:00,5586.5,-45.76,TRADE
NSW1,2024/09/05 10:00:00,5602.35,-45.67,TRADE
NSW1,2024/09/05 10:05:00,5477.8,-45.01,TRADE
NSW1,2024/09/05 10:10:00,5616.09,-39.78,TRADE
NSW1,2024/09/05 10:15:00,5526.58,-39.09,TRADE
NSW1,2024/09/05 10:20:00,5460.92,-45,TRADE
NSW1,2024/09/05 10:25:00,5358.31,-48.81,TRADE
NSW1,2024/09/05 10:30:00,5260.84,-45.01,TRADE
NSW1,2024/09/05 10:35:00,5115.72,-45.01,TRADE
NSW1,2024/09/05 10:40:00,5182.36,-45.01,TRADE
NSW1,2024/09/05 10:45:00,5162.48,-45.02,TRADE
NSW1,2024/09/05 10:50:00,5005.6,-43.43,TRADE
NSW1,2024/09/05 10:55:00,4989.44,-45.01,TRADE
NSW1,2024/09/05 11:00:00,4971.15,-10.75,TRADE
NSW1,2024/09/05 11:05:00,4941.87,-33.45,TRADE
NSW1,2024/09/05 11:10:00,4986.83,-43.19,TRADE
NSW1,2024/09/05 11:15:00,5024.51,-37.92,TRADE
NSW1,2024/09/05 11:20:00,5087.04,-46.98,TRADE
NSW1,2024/09/05 11:25:00,5209.83,-22,TRADE
NSW1,2024/09/05 11:30:00,5307.71,-42.80,TRADE
NSW1,2024/09/05 11:35:00,5324.16,-44.99,TRADE
NSW1,2024/09/05 11:40:00,5436.38,1.63,TRADE
NSW1,2024/09/05 11:45:00,5502.94,12.89,TRADE
NSW1,2024/09/05 11:50:00,5473.98,19.32,TRADE
NSW1,2024/09/05 11:55:00,5328.03,6.79,TRADE
NSW1,2024/09/05 12:00:00,5195.46,-22,TRADE
NSW1,2024/09/05 12:05:00,5180.13,-2.37,TRADE
NSW1,2024/09/05 12:10:00,5192.93,-1.40,TRADE
NSW1,2024/09/05 12:15:00,5158.53,-2.39,TRADE
NSW1,2024/09/05 12:20:00,5066.39,-22,TRADE
NSW1,2024/09/05 12:25:00,5188.8,-2.38,TRADE
NSW1,2024/09/05 12:30:00,5111.65,-2.39,TRADE
NSW1,2024/09/05 12:35:00,5159.84,-2.24,TRADE
NSW1,2024/09/05 12:40:00,5184.8,-1.62,TRADE
NSW1,2024/09/05 12:45:00,5142.88,-0.41,TRADE
NSW1,2024/09/05 12:50:00,5221.58,10.01,TRADE
NSW1,2024/09/05 12:55:00,5164.63,9.98,TRADE
NSW1,2024/09/05 13:00:00,5159.06,2.32,TRADE
NSW1,2024/09/05 13:05:00,5231.86,10.01,TRADE
NSW1,2024/09/05 13:10:00,5236.01,10.01,TRADE
NSW1,2024/09/05 13:15:00,5197.71,9.84,TRADE
NSW1,2024/09/05 13:20:00,5156.49,-0.44,TRADE
NSW1,2024/09/05 13:25:00,5143.54,-0.75,TRADE
NSW1,2024/09/05 13:30:00,5143.54,-0.75,TRADE
NSW1,2024/09/05 13:35:00,5143.54,-0.75,TRADE
NSW1,2024/09/05 13:40:00,5143.54,-0.75,TRADE
