universal_time,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability,Altitude,Latitude,Longitude,date
2024-02-25T00:00:00.0/2024-02-26T00:00:00.0,4833.8193,3388.3379,2507.1279,881.2100,6474.0259,1600.3647,223.7296,1376.6351,932.7003,0.9736,,,,25/02/2024/
2024-02-26T00:00:00.0/2024-02-27T00:00:00.0,4910.4541,3498.9150,2683.2107,815.7043,6939.6499,1477.6609,88.5674,1389.0935,417.9400,0.9774,,,,26/02/2024/
2024-02-27T00:00:00.0/2024-02-28T00:00:00.0,4987.6704,3395.6587,2418.0447,977.6142,6058.2500,1588.1313,88.9183,1499.2130,485.6462,0.9812,,,,27/02/2024/
2024-02-28T00:00:00.0/2024-02-29T00:00:00.0,5065.4302,3318.3699,1991.1531,1327.2168,4893.9619,703.2366,51.8474,651.3892,164.4859,0.9802,,,,28/02/2024/
2024-02-29T00:00:00.0/2024-03-01T00:00:00.0,5143.7520,3278.7649,1851.3381,1427.4269,4480.5322,995.2915,1.6521,993.6393,6.9585,0.9788,,,,29/02/2024/
2024-03-01T00:00:00.0/2024-03-02T00:00:00.0,5222.5762,3103.8606,1508.3062,1595.5543,3461.5295,1619.8708,66.7319,1553.1390,206.0869,0.9774,,,,01/03/2024/
2024-03-02T00:00:00.0/2024-03-03T00:00:00.0,5301.8647,3674.6956,2671.2295,1003.4661,6509.8306,2065.3887,404.7675,1660.6211,1498.5814,0.9764,,,,02/03/2024/
2024-03-03T00:00:00.0/2024-03-04T00:00:00.0,5381.6357,3820.5989,2931.7881,888.8108,7161.6313,2130.1763,942.5624,1187.6136,2532.2620,0.9750,,,,03/03/2024/
2024-03-04T00:00:00.0/2024-03-05T00:00:00.0,5461.8286,3863.1418,2950.7827,912.3590,7054.1655,3556.2588,2342.7532,1213.5059,5848.5254,0.9736,,,,04/03/2024/
2024-03-05T00:00:00.0/2024-03-06T00:00:00.0,5542.4380,3492.8232,1749.8544,1742.9688,4035.5059,696.6370,0.0835,696.5534,0.1884,0.9826,,,,05/03/2024/
2024-03-06T00:00:00.0/2024-03-07T00:00:00.0,5623.4189,3825.5806,2528.0737,1297.5067,5920.9141,1685.7683,250.1676,1435.6007,474.7052,0.9812,,,,06/03/2024/
2024-03-07T00:00:00.0/2024-03-08T00:00:00.0,5704.7085,4052.9133,2957.1035,1095.8098,7039.3975,1491.5244,25.5426,1465.9818,61.4441,0.9802,,,,07/03/2024/
2024-03-08T00:00:00.0/2024-03-09T00:00:00.0,5786.3584,4093.5461,2996.7827,1096.7634,6932.0176,3090.7593,1389.3408,1701.4186,3351.7146,0.9788,,,,08/03/2024/
2024-03-09T00:00:00.0/2024-03-10T00:00:00.0,5868.2881,4102.7236,2885.0969,1217.6266,6562.6382,1577.1195,95.1634,1481.9562,252.8784,0.9774,,,,09/03/2024/
2024-03-10T00:00:00.0/2024-03-11T00:00:00.0,5950.4463,4281.9082,3322.5808,959.3275,7599.4463,2344.5427,314.9352,2029.6074,890.3709,0.9764,,,,10/03/2024/
2024-03-11T00:00:00.0/2024-03-12T00:00:00.0,6032.8716,4412.2070,3602.8745,809.3326,8221.8477,3776.8560,2092.8416,1684.0144,4732.0479,0.9750,,,,11/03/2024/
2024-03-12T00:00:00.0/2024-03-13T00:00:00.0,6115.4888,4278.6333,3056.0532,1222.5802,6750.0684,1746.1356,150.9626,1595.1731,281.7999,0.9736,,,,12/03/2024/
2024-03-13T00:00:00.0/2024-03-14T00:00:00.0,6198.2920,4277.9023,2860.7231,1417.1793,6195.6445,2935.5283,1191.2372,1744.2911,2718.4880,0.9826,,,,13/03/2024/
2024-03-14T00:00:00.0/2024-03-15T00:00:00.0,6281.2422,4348.2896,3037.1052,1311.1842,6516.3784,2714.8735,840.9591,1873.9146,1766.4033,0.9812,,,,14/03/2024/
2024-03-15T00:00:00.0/2024-03-16T00:00:00.0,6364.2720,4427.8428,3060.5364,1367.3062,6512.4014,3308.2734,840.3410,2467.9326,1956.0002,0.9806,,,,15/03/2024/
2024-03-16T00:00:00.0/2024-03-17T00:00:00.0,6447.4321,4595.5063,3313.5500,1281.9563,7164.6348,2624.0842,860.4569,1763.6272,1991.1847,0.9788,,,,16/03/2024/
2024-03-17T00:00:00.0/2024-03-18T00:00:00.0,6530.6431,4796.1465,3598.1975,1197.9491,7789.1812,3584.7207,1534.7982,2049.9224,4227.4355,0.9774,,,,17/03/2024/
2024-03-18T00:00:00.0/2024-03-19T00:00:00.0,6613.8647,4940.9409,3977.5398,963.4011,8505.8945,4613.2959,3086.5496,1526.7462,6870.1641,0.9764,,,,18/03/2024/
2024-03-19T00:00:00.0/2024-03-20T00:00:00.0,6697.1567,5093.1909,4245.8569,847.3336,9122.0176,5093.1909,4245.8569,847.3336,9122.0176,0.9747,,,,19/03/2024/
2024-03-20T00:00:00.0/2024-03-21T00:00:00.0,6780.3721,4774.6592,3369.5020,1405.1570,6940.5591,4248.7505,2120.5906,2128.1599,4727.9512,0.9736,,,,20/03/2024/
2024-03-21T00:00:00.0/2024-03-22T00:00:00.0,6863.5840,4663.0220,2933.3936,1729.6283,5918.0571,3092.0896,689.0538,2403.0359,1544.8534,0.9826,,,,21/03/2024/
2024-03-22T00:00:00.0/2024-03-23T00:00:00.0,6946.7158,4885.2749,3452.3645,1432.9100,7010.7998,3462.4697,1245.1823,2217.2874,2552.9268,0.9812,,,,22/03/2024/
2024-03-23T00:00:00.0/2024-03-24T00:00:00.0,7029.7363,4904.5098,3284.6382,1619.8715,6759.0195,2893.0308,1143.6868,1749.3441,2392.2776,0.9802,,,,23/03/2024/
2024-03-24T00:00:00.0/2024-03-25T00:00:00.0,7112.6621,5294.4722,4182.0435,1112.4286,8690.9990,3419.6025,1713.6833,1705.9192,3990.6484,0.9788,,,,24/03/2024/
2024-03-25T00:00:00.0/2024-03-26T00:00:00.0,7195.4678,5325.5547,4188.4629,1137.0918,8683.9502,2426.4087,415.5144,2010.8944,1215.4711,0.9774,,,,25/03/2024/
2024-03-26T00:00:00.0/2024-03-27T00:00:00.0,7278.1035,5486.5190,4504.5562,981.9630,9112.7637,4734.7598,2651.1260,2083.6335,5663.9717,0.9760,,,,26/03/2024/
2024-03-27T00:00:00.0/2024-03-28T00:00:00.0,7360.5142,5321.2583,4262.7354,1058.5228,8575.9893,4207.9209,1710.8846,2497.0364,3344.2568,0.9750,,,,27/03/2024/
2024-03-28T00:00:00.0/2024-03-29T00:00:00.0,7442.7549,5523.4951,4598.0840,925.4111,9114.8457,4127.7729,2922.8674,1204.9055,4782.3735,0.9736,,,,28/03/2024/
2024-03-29T00:00:00.0/2024-03-30T00:00:00.0,7524.7490,5602.2578,4677.5195,924.7382,9411.4209,4576.0366,2545.5981,2030.4384,5012.3003,0.9826,,,,29/03/2024/
2024-03-30T00:00:00.0/2024-03-31T00:00:00.0,7606.4683,5283.6514,3715.1655,1568.4858,6888.9556,3993.8845,2191.3401,1802.5444,4003.7336,0.9816,,,,30/03/2024/
2024-03-31T00:00:00.0/2024-04-01T00:00:00.0,7687.9639,5185.3857,3347.6296,1837.7562,6147.3657,3138.4238,687.2875,2451.1365,1654.2874,0.9799,,,,31/03/2024/
2024-04-01T00:00:00.0/2024-04-02T00:00:00.0,7769.1045,5645.6001,4721.1191,924.4808,9289.5449,2886.5642,1218.1781,1668.3861,2041.1466,0.9788,,,,01/04/2024/
2024-04-02T00:00:00.0/2024-04-03T00:00:00.0,7849.9463,5808.6694,4642.8257,1165.8441,8876.8242,4361.3203,2230.9524,2130.3682,4600.6318,0.9774,,,,02/04/2024/
2024-04-03T00:00:00.0/2024-04-04T00:00:00.0,7930.4053,5838.7349,4748.3174,1090.4178,9197.9668,3541.6350,1323.7439,2217.8911,3300.6099,0.9764,,,,03/04/2024/
2024-04-04T00:00:00.0/2024-04-05T00:00:00.0,8010.5254,5821.0713,4399.0039,1422.0670,8384.2988,3627.7200,1263.3965,2364.3235,2461.9941,0.9750,,,,04/04/2024/
2024-04-05T00:00:00.0/2024-04-06T00:00:00.0,8090.2085,5845.1016,4541.8037,1303.2981,8517.8516,4262.3726,1666.1663,2596.2065,3567.7859,0.9743,,,,05/04/2024/
2024-04-06T00:00:00.0/2024-04-07T00:00:00.0,8169.5137,5777.2251,4366.0469,1411.1779,8003.8271,4549.0059,2314.4619,2234.5439,4183.4883,0.9778,,,,06/04/2024/
2024-04-07T00:00:00.0/2024-04-08T00:00:00.0,8248.3623,5938.5654,4476.7573,1461.8080,8219.0869,5830.7305,4230.1758,1600.5546,7697.7495,0.9191,,,,07/04/2024/
2024-04-08T00:00:00.0/2024-04-09T00:00:00.0,8326.7607,5711.1641,3848.6582,1862.5059,6743.7095,4935.6431,2459.2876,2476.3555,4115.6812,0.9802,,,,08/04/2024/
2024-04-09T00:00:00.0/2024-04-10T00:00:00.0,8404.6592,5541.6411,3335.9893,2205.6521,5836.7671,5097.8223,2639.7429,2458.0796,4315.2388,0.9788,,,,09/04/2024/
2024-04-10T00:00:00.0/2024-04-11T00:00:00.0,8482.0186,5757.4419,3589.0649,2168.3770,6375.6377,2822.0129,928.0420,1893.9708,1618.9232,0.9778,,,,10/04/2024/
2024-04-11T00:00:00.0/2024-04-12T00:00:00.0,8558.8691,6017.1826,4166.4287,1850.7543,7374.9727,5985.4849,4147.7729,1837.7119,7246.8687,0.9764,,,,11/04/2024/
2024-04-12T00:00:00.0/2024-04-13T00:00:00.0,8635.1299,6268.5439,4997.0742,1271.4698,9056.6416,5556.9429,3301.2239,2255.7190,6138.1138,0.9753,,,,12/04/2024/
2024-04-13T00:00:00.0/2024-04-14T00:00:00.0,8710.8438,6265.3408,4651.6641,1613.6769,8283.0771,5392.9805,2544.3225,2848.6580,4459.6904,0.9740,,,,13/04/2024/
2024-04-14T00:00:00.0/2024-04-15T00:00:00.0,8785.9180,5739.7031,3525.1338,2214.5693,5975.1694,4029.3364,762.5384,3266.7981,1265.0610,0.9729,,,,14/04/2024/
2024-04-15T00:00:00.0/2024-04-16T00:00:00.0,8860.4102,6032.4912,3894.7307,2137.7605,6653.7285,2760.1521,317.8718,2442.2803,731.3892,0.9819,,,,15/04/2024/
2024-04-16T00:00:00.0/2024-04-17T00:00:00.0,8934.2471,6794.1377,5604.0747,1190.0631,10143.7207,4876.5244,2045.8512,2830.6731,3237.1536,0.9806,,,,16/04/2024/
2024-04-17T00:00:00.0/2024-04-18T00:00:00.0,9007.4043,6737.0635,5396.7700,1340.2933,9616.2920,3371.6494,854.4887,2517.1606,2148.4021,0.9795,,,,17/04/2024/
2024-04-18T00:00:00.0/2024-04-19T00:00:00.0,9079.8984,6622.4277,4915.6426,1706.7850,8557.8232,4038.7139,1061.3726,2977.3413,1934.6700,0.9781,,,,18/04/2024/
2024-04-19T00:00:00.0/2024-04-20T00:00:00.0,9151.6709,6688.7349,4854.4087,1834.3264,8658.7871,3592.0381,830.9979,2761.0403,1482.6151,0.9771,,,,19/04/2024/
2024-04-20T00:00:00.0/2024-04-21T00:00:00.0,9222.7471,6872.6001,5462.1650,1410.4349,9737.0820,2180.5667,132.7923,2047.7745,391.9435,0.9757,,,,20/04/2024/
2024-04-21T00:00:00.0/2024-04-22T00:00:00.0,9293.0596,6994.8359,5568.2202,1426.6161,9673.5098,6227.2886,3967.9065,2259.3821,7218.2827,0.9747,,,,21/04/2024/
2024-04-22T00:00:00.0/2024-04-23T00:00:00.0,9362.6445,6872.3521,5052.9429,1819.4089,8726.8574,4475.8384,1650.1715,2825.6670,3548.5906,0.9733,,,,22/04/2024/
2024-04-23T00:00:00.0/2024-04-24T00:00:00.0,9431.4277,6959.7192,5310.2598,1649.4592,9135.7041,5339.1240,2228.3560,3110.7678,3704.1099,0.9722,,,,23/04/2024/
2024-04-24T00:00:00.0/2024-04-25T00:00:00.0,9499.4629,6909.6343,5065.9658,1843.6687,8566.3037,3813.5000,1493.1685,2320.3315,2332.4912,0.9812,,,,24/04/2024/
2024-04-25T00:00:00.0/2024-04-26T00:00:00.0,9566.6475,7189.2202,5749.6846,1439.5353,9902.5322,5923.4517,3248.9446,2674.5068,5113.2593,0.9802,,,,25/04/2024/
2024-04-26T00:00:00.0/2024-04-27T00:00:00.0,9633.0205,7152.2168,5544.0093,1608.2074,9454.8984,5146.9795,2297.1384,2849.8411,4041.5518,0.9792,,,,26/04/2024/
2024-04-27T00:00:00.0/2024-04-28T00:00:00.0,9698.5469,7380.5796,6335.2163,1045.3630,10960.4521,7380.5796,6335.2163,1045.3630,10960.4521,0.9785,,,,27/04/2024/
2024-04-28T00:00:00.0/2024-04-29T00:00:00.0,9763.2539,7292.1519,6062.5479,1229.6041,10333.0225,6044.8896,2857.0681,3187.8218,5215.6680,0.9767,,,,28/04/2024/
2024-04-29T00:00:00.0/2024-04-30T00:00:00.0,9827.0459,7190.7993,5695.6934,1495.1057,9557.2959,6448.4282,3780.4031,2668.0251,6098.8691,0.9757,,,,29/04/2024/
2024-04-30T00:00:00.0/2024-05-01T00:00:00.0,9889.9854,7531.1885,6525.0029,1006.1854,11241.4980,7531.1885,6525.0029,1006.1854,11241.4980,0.9743,,,,30/04/2024/
2024-05-01T00:00:00.0/2024-05-02T00:00:00.0,9951.9551,7343.3726,6009.9922,1333.3802,10162.1582,6869.1812,4591.3882,2277.7927,8001.7734,0.9736,,,,01/05/2024/
2024-05-02T00:00:00.0/2024-05-03T00:00:00.0,10013.0713,7191.3184,5378.9678,1812.3507,9084.5811,5909.0122,3132.3650,2776.6472,5971.4980,0.9722,,,,02/05/2024/
2024-05-03T00:00:00.0/2024-05-04T00:00:00.0,10073.2012,7077.1284,4768.7017,2308.4263,7913.3027,2462.1057,247.1469,2214.9587,905.1407,0.9712,,,,03/05/2024/
2024-05-04T00:00:00.0/2024-05-05T00:00:00.0,10132.3828,7264.1143,5170.3794,2093.7349,8379.0352,5149.2559,2149.0745,3000.1814,3774.4749,0.9809,,,,04/05/2024/
2024-05-05T00:00:00.0/2024-05-06T00:00:00.0,10190.5869,7343.4565,5427.8281,1915.6289,8982.9463,5023.9565,1566.3108,3457.6458,2937.5601,0.9795,,,,05/05/2024/
2024-05-06T00:00:00.0/2024-05-07T00:00:00.0,10247.8301,7437.4404,5673.7280,1763.7124,9309.4170,3786.2468,857.8928,2928.3540,1571.5586,0.9781,,,,06/05/2024/
2024-05-07T00:00:00.0/2024-05-08T00:00:00.0,10304.0000,7396.1426,5356.9150,2039.2278,8747.4629,1353.0793,17.4953,1335.5840,113.7603,0.9774,,,,07/05/2024/
2024-05-08T00:00:00.0/2024-05-09T00:00:00.0,10359.2100,7401.4497,5130.8027,2270.6472,8293.2822,4319.3770,1025.8383,3293.5386,2129.3105,0.9760,,,,08/05/2024/
2024-05-09T00:00:00.0/2024-05-10T00:00:00.0,10413.3086,7799.0356,6166.9795,1632.0563,10102.1582,7751.7021,6045.4634,1706.2389,9931.8184,0.9753,,,,09/05/2024/
2024-05-10T00:00:00.0/2024-05-11T00:00:00.0,10466.4160,7738.0454,6015.1528,1722.8923,9857.2295,6740.6084,3394.5623,3346.0461,5800.6670,0.9740,,,,10/05/2024/
2024-05-11T00:00:00.0/2024-05-12T00:00:00.0,10518.3838,7540.3833,5419.0347,2121.3486,8691.6318,5476.9697,1610.1782,3866.7915,2511.9761,0.9733,,,,11/05/2024/
2024-05-12T00:00:00.0/2024-05-13T00:00:00.0,10569.3203,7662.9814,5619.7153,2043.2659,9076.6953,6776.8633,4187.8589,2589.0042,6657.3467,0.9722,,,,12/05/2024/
2024-05-13T00:00:00.0/2024-05-14T00:00:00.0,10619.0967,8092.4106,6905.2852,1187.1254,11506.1055,7971.5361,6579.0264,1392.5100,11072.8721,0.9712,,,,13/05/2024/
2024-05-14T00:00:00.0/2024-05-15T00:00:00.0,10667.7744,8139.2070,6986.3018,1152.9052,11593.1543,8106.7041,6888.8555,1217.8490,11475.6572,0.9701,,,,14/05/2024/
2024-05-15T00:00:00.0/2024-05-16T00:00:00.0,10715.3232,8168.5146,6919.7378,1248.7770,11368.0527,8081.1006,6746.1333,1334.9675,11024.4473,0.9795,,,,15/05/2024/
2024-05-16T00:00:00.0/2024-05-17T00:00:00.0,10761.6885,7750.9629,5676.8120,2074.1511,9048.2090,4842.3877,1209.2832,3633.1047,1976.1464,0.9788,,,,16/05/2024/
2024-05-17T00:00:00.0/2024-05-18T00:00:00.0,10806.9170,7837.6636,5988.7393,1848.9243,9567.1123,1821.5861,71.8113,1749.7749,173.6781,0.9778,,,,17/05/2024/
2024-05-18T00:00:00.0/2024-05-19T00:00:00.0,10850.9795,7922.4956,6119.5630,1802.9326,9823.0039,3110.4817,276.5384,2833.9434,556.8336,0.9767,,,,18/05/2024/
2024-05-19T00:00:00.0/2024-05-20T00:00:00.0,10893.8193,7861.5991,5798.7407,2062.8586,9075.9521,4787.8843,1766.0034,3021.8809,2692.1792,0.9760,,,,19/05/2024/
2024-05-20T00:00:00.0/2024-05-21T00:00:00.0,10935.4502,8016.6108,6254.6934,1761.9172,9985.6621,6930.6055,4744.9453,2185.6599,7467.4287,0.9753,,,,20/05/2024/
2024-05-21T00:00:00.0/2024-05-22T00:00:00.0,10975.9277,7603.0967,5251.7896,2351.3071,8002.5835,3443.8904,851.9135,2591.9768,1705.1331,0.9740,,,,21/05/2024/
2024-05-22T00:00:00.0/2024-05-23T00:00:00.0,11015.1318,7972.8955,6109.6318,1863.2638,9614.6064,3213.0908,397.4695,2815.6213,822.8706,0.9733,,,,22/05/2024/
2024-05-23T00:00:00.0/2024-05-24T00:00:00.0,11053.0938,7981.1973,5796.1782,2185.0190,9016.1924,5918.6650,2300.3770,3618.2881,3796.4478,0.9726,,,,23/05/2024/
2024-05-24T00:00:00.0/2024-05-25T00:00:00.0,11089.8115,7688.1421,4832.0288,2856.1130,7542.3862,3357.8113,581.5010,2776.3103,1315.6243,0.9719,,,,24/05/2024/
2024-05-25T00:00:00.0/2024-05-26T00:00:00.0,11125.2881,7820.6401,5171.1421,2649.4980,8054.6392,6085.2568,2906.0535,3179.2036,4306.5898,0.9708,,,,25/05/2024/
2024-05-26T00:00:00.0/2024-05-27T00:00:00.0,11159.4736,7751.3535,5046.5762,2704.7771,7721.7505,4805.7290,853.1035,3952.6255,1218.0652,0.9701,,,,26/05/2024/
2024-05-27T00:00:00.0/2024-05-28T00:00:00.0,11192.3740,7794.1562,5070.9819,2723.1741,7849.0088,5352.1431,1993.3979,3358.7449,3602.4390,0.9590,,,,27/05/2024/
2024-05-28T00:00:00.0/2024-05-29T00:00:00.0,11223.9805,8031.8975,5815.3105,2216.5869,9098.4805,2277.6348,120.2908,2157.3440,480.1086,0.9740,,,,28/05/2024/
2024-05-29T00:00:00.0/2024-05-30T00:00:00.0,11254.2617,8341.8760,6441.0547,1900.8217,10008.6533,7383.0737,3713.7886,3669.2852,6220.2437,0.9788,,,,29/05/2024/
2024-05-30T00:00:00.0/2024-05-31T00:00:00.0,11283.2568,8130.5391,5940.8442,2189.6948,9323.9551,4084.0029,778.6718,3305.3311,1985.9625,0.9785,,,,30/05/2024/
2024-05-31T00:00:00.0/2024-06-01T00:00:00.0,11310.9258,8019.9746,5498.4790,2521.4956,8648.5840,4740.2280,1598.2307,3141.9976,2800.5806,0.9774,,,,31/05/2024/
2024-06-01T00:00:00.0/2024-06-02T00:00:00.0,11337.2588,8262.8428,6525.2046,1737.6376,10238.4248,3377.4644,1014.9737,2362.4907,2209.1941,0.9767,,,,01/06/2024/
2024-06-02T00:00:00.0/2024-06-03T00:00:00.0,11362.2275,7898.3076,5082.9629,2815.3445,7783.0908,3385.8467,470.3012,2915.5454,827.9707,0.9764,,,,02/06/2024/
2024-06-03T00:00:00.0/2024-06-04T00:00:00.0,11385.8701,7947.8613,5203.7324,2744.1292,7882.7290,2929.8604,428.9468,2500.9136,694.5983,0.9757,,,,03/06/2024/
2024-06-04T00:00:00.0/2024-06-05T00:00:00.0,11408.1445,8111.9385,5425.4888,2686.4497,8301.2354,4620.6548,1198.1211,3422.5334,2475.6238,0.9750,,,,04/06/2024/
2024-06-05T00:00:00.0/2024-06-06T00:00:00.0,11429.0361,8199.1514,5879.7393,2319.4128,9003.7578,5761.3770,2613.8369,3147.5400,4130.6816,0.9747,,,,05/06/2024/
2024-06-06T00:00:00.0/2024-06-07T00:00:00.0,11448.5615,8095.4912,5506.2441,2589.2468,8298.5869,5340.0488,2304.2493,3035.7996,3517.5815,0.9740,,,,06/06/2024/
2024-06-07T00:00:00.0/2024-06-08T00:00:00.0,11466.6689,8401.7373,6465.8228,1935.9143,10020.5938,6600.2051,3811.2510,2788.9541,5527.6196,0.9740,,,,07/06/2024/
2024-06-08T00:00:00.0/2024-06-09T00:00:00.0,11483.4043,8467.6113,6714.5586,1753.0527,10258.5371,7899.2852,5467.8857,2431.3997,8155.7666,0.9736,,,,08/06/2024/
2024-06-09T00:00:00.0/2024-06-10T00:00:00.0,11498.7686,8349.7236,6214.6948,2135.0291,9460.7314,6731.0293,3460.2625,3270.7668,4938.4336,0.9729,,,,09/06/2024/
2024-06-10T00:00:00.0/2024-06-11T00:00:00.0,11512.7031,8188.6060,5782.7876,2405.8179,8730.7529,4556.6821,2235.9597,2320.7227,3890.0984,0.9726,,,,10/06/2024/
2024-06-11T00:00:00.0/2024-06-12T00:00:00.0,11525.2119,8721.0713,7218.3267,1502.7450,11280.4785,6055.8320,2009.9059,4045.9260,3421.4849,0.9726,,,,11/06/2024/
2024-06-12T00:00:00.0/2024-06-13T00:00:00.0,11536.3271,8538.5068,6384.9097,2153.5974,9758.2021,6215.3413,3246.7668,2968.5745,5004.6719,0.9674,,,,12/06/2024/
2024-06-13T00:00:00.0/2024-06-14T00:00:00.0,11546.0342,8318.4561,5838.1133,2480.3428,8967.3145,3607.8237,859.3071,2748.5166,1599.3838,0.9670,,,,13/06/2024/
2024-06-14T00:00:00.0/2024-06-15T00:00:00.0,11554.3262,8383.7803,6119.6709,2264.1094,9572.1543,4436.8374,809.0127,3627.8247,1277.3969,0.9715,,,,14/06/2024/
2024-06-15T00:00:00.0/2024-06-16T00:00:00.0,11561.1719,8326.2051,6127.2866,2198.9189,9624.5527,5507.3652,1932.1896,3575.1755,3401.9041,0.9715,,,,15/06/2024/
2024-06-16T00:00:00.0/2024-06-17T00:00:00.0,11566.6211,8521.5010,6874.0244,1647.4762,10646.9434,5328.7510,1613.1686,3715.5825,2531.3562,0.9712,,,,16/06/2024/
2024-06-17T00:00:00.0/2024-06-18T00:00:00.0,11570.6279,8481.5098,6883.6079,1597.9019,10703.5938,5279.3330,2114.8237,3164.5090,3384.4319,0.9712,,,,17/06/2024/
2024-06-18T00:00:00.0/2024-06-19T00:00:00.0,11573.2061,8505.0928,6962.8164,1542.2758,10907.7715,8094.5059,5923.3662,2171.1396,9219.4492,0.9712,,,,18/06/2024/
2024-06-19T00:00:00.0/2024-06-20T00:00:00.0,11574.3916,8132.7622,5660.9155,2471.8469,8774.9707,6829.9888,3698.0681,3131.9207,5791.0518,0.9708,,,,19/06/2024/
2024-06-20T00:00:00.0/2024-06-21T00:00:00.0,11574.1094,8274.0303,6149.5698,2124.4607,9455.6982,5750.9062,1951.6765,3799.2297,2537.2583,0.9712,,,,20/06/2024/
2024-06-21T00:00:00.0/2024-06-22T00:00:00.0,11572.4346,7465.4219,4199.4844,3265.9375,6096.4980,5630.7007,2481.1067,3149.5940,3405.4905,0.9712,,,,21/06/2024/
2024-06-22T00:00:00.0/2024-06-23T00:00:00.0,11569.3389,8561.6270,7101.9556,1459.6714,10777.2998,6587.2183,3748.7766,2838.4417,6209.7764,0.9712,,,,22/06/2024/
2024-06-23T00:00:00.0/2024-06-24T00:00:00.0,11564.8242,8344.1611,6105.7041,2238.4565,9422.4033,7686.9600,4817.3267,2869.6331,7665.9268,0.9712,,,,23/06/2024/
2024-06-24T00:00:00.0/2024-06-25T00:00:00.0,11558.8730,8317.1660,5964.2163,2352.9492,9120.4785,6522.2710,2769.8967,3752.3743,4864.4102,0.9715,,,,24/06/2024/
2024-06-25T00:00:00.0/2024-06-26T00:00:00.0,11551.5430,8428.8916,6446.3105,1982.5806,9840.6855,8313.2471,6257.5322,2055.7148,9478.4717,0.9715,,,,25/06/2024/
2024-06-26T00:00:00.0/2024-06-27T00:00:00.0,11542.7998,8187.6782,6089.9141,2097.7644,9306.8447,6775.3042,3810.1152,2965.1890,6176.4434,0.9715,,,,26/06/2024/
2024-06-27T00:00:00.0/2024-06-28T00:00:00.0,11532.6396,7882.2163,5159.0801,2723.1357,7729.9634,6126.8862,2706.8411,3420.0452,3773.9600,0.9563,,,,27/06/2024/
2024-06-28T00:00:00.0/2024-06-29T00:00:00.0,11521.0996,8088.7993,5530.0977,2558.7017,8453.8711,6045.9272,2987.9260,3058.0012,4778.9561,0.9719,,,,28/06/2024/
2024-06-29T00:00:00.0/2024-06-30T00:00:00.0,11508.1504,8037.1318,5611.1201,2426.0120,8606.9854,7903.2817,5365.1123,2538.1694,8225.8682,0.9722,,,,29/06/2024/
2024-06-30T00:00:00.0/2024-07-01T00:00:00.0,11493.8037,7492.1201,4290.1997,3201.9199,6348.0796,4818.9199,1191.2332,3627.6865,1997.4301,0.9726,,,,30/06/2024/
2024-07-01T00:00:00.0/2024-07-02T00:00:00.0,11478.1084,8198.5869,5954.8384,2243.7483,9353.2676,4290.2480,711.0021,3579.2458,1014.0851,0.9726,,,,01/07/2024/
2024-07-02T00:00:00.0/2024-07-03T00:00:00.0,11460.9951,8495.5273,6803.5269,1692.0009,10509.5879,4272.6831,1043.5968,3229.0862,1880.2190,0.9733,,,,02/07/2024/
2024-07-03T00:00:00.0/2024-07-04T00:00:00.0,11442.5342,8357.9902,6521.7998,1836.1903,10056.2197,3560.2173,509.6838,3050.5334,875.9567,0.9736,,,,03/07/2024/
2024-07-04T00:00:00.0/2024-07-05T00:00:00.0,11422.7188,8352.6826,6522.1738,1830.5087,10000.3730,5577.3208,2105.9541,3471.3669,3526.9109,0.9740,,,,04/07/2024/
2024-07-05T00:00:00.0/2024-07-06T00:00:00.0,11401.5635,8240.4541,6101.1206,2139.3333,9490.4209,3955.4370,881.4474,3073.9895,1980.1173,0.9743,,,,05/07/2024/
2024-07-06T00:00:00.0/2024-07-07T00:00:00.0,11379.0332,8360.0469,7031.8027,1328.2444,10987.5820,7839.6797,5742.1240,2097.5554,8354.9609,0.9753,,,,06/07/2024/
2024-07-07T00:00:00.0/2024-07-08T00:00:00.0,11355.2080,8096.9224,5909.2275,2187.6948,9221.9062,2258.5393,31.9384,2226.6008,52.6682,0.9757,,,,07/07/2024/
2024-07-08T00:00:00.0/2024-07-09T00:00:00.0,11330.0322,8212.2402,6429.1685,1783.0715,10078.5469,6175.6890,2705.9641,3469.7249,4624.3848,0.9760,,,,08/07/2024/
2024-07-09T00:00:00.0/2024-07-10T00:00:00.0,11303.5762,8132.1528,6347.7983,1784.3546,9885.5879,7710.1318,5556.6646,2153.4673,8734.1475,0.9764,,,,09/07/2024/
2024-07-10T00:00:00.0/2024-07-11T00:00:00.0,11275.8291,7725.8174,5089.9478,2635.8696,7672.2915,6007.1592,2566.9460,3440.2129,4130.0547,0.9767,,,,10/07/2024/
2024-07-11T00:00:00.0/2024-07-12T00:00:00.0,11246.7705,7970.1108,5873.8149,2096.2957,9026.1406,5747.8149,2260.8572,3486.9575,3883.3921,0.9774,,,,11/07/2024/
2024-07-12T00:00:00.0/2024-07-13T00:00:00.0,11216.4355,7711.6890,5009.5269,2702.1619,7608.6572,4301.0815,1037.3745,3263.7070,1427.3749,0.9729,,,,12/07/2024/
2024-07-13T00:00:00.0/2024-07-14T00:00:00.0,11184.8740,7949.8071,5807.6011,2142.2063,8871.4443,4122.9219,932.0554,3190.8667,1370.4949,0.9785,,,,13/07/2024/
