date,air_temp_CZ,air_temp_DE,air_temp_HU,air_temp_RO,air_temp_SK,precipitation_CZ,precipitation_DE,precipitation_HU,precipitation_RO,precipitation_SK,electricity_daily_average_CZ,irradiance_CZ,irradiance_DE,irradiance_HU,irradiance_RO,irradiance_SK,electricity_demand_CZ,electricity_demand_DE,electricity_demand_HU,electricity_demand_RO,electricity_demand_SK
01/05/2024,18.24,18.24,20.03,15.26,17.74,2.42830143465624e-05,0.000564613019673947,2.74005451509335e-05,0.000143594926412338,2.90930601853158e-05,154.00,270.043309181563,230.497998509969,268.948882241897,279.617114333333,256.801498673837,-2750707.7,-896052.9,88564.7,63949.8,-27687.2
02/05/2024,18.02,18.06,20.04,15.09,18.05,0.000418685536774827,0.000647726746038379,0.00017298438734845,2.53577855665703e-05,0.000273908545839602,967.00,232.25564156804,235.210979107856,244.958546500737,292.859725475316,241.320029504371,-2732333.3,-651735.5,102260.9,79639.4,-21788
03/05/2024,16.87,14.51,19.69,16.42,17.53,0.00124235071963,0.00348533650014001,0.0041178375912192,2.14080687325587e-05,0.0046462758470001,1984.90,254.692372813784,175.725092254019,259.545436766515,295.896667860813,245.867832636302,-2731783,-646543.5,105795,78016.7,-20491.7
04/05/2024,13.44,12.29,17.30,17.52,15.39,0.00434752796352546,0.00211168187632461,0.00590101315501227,0.00170556339422825,0.00590886128218324,1827.62,184.81221131484,231.454580230332,160.430226546418,282.12997129833,165.942725649283,-2755964.6,-877044.5,96100.4,68528.4,-26279.3
05/05/2024,13.34,13.14,16.31,17.88,14.02,0.00383600512488343,0.00206632982901304,0.000728003302849708,0.00271031638061679,0.00174496500489652,1337.56,189.030829404958,236.098777157429,243.84770165541,258.954679153242,215.778113178362,-2760677.3,-986585.6,89609.7,52118.5,-29064.8
06/05/2024,12.67,13.06,16.03,17.81,13.91,0.00373656615446301,0.00275906417623451,0.00123955901622498,0.00438519354574538,0.000688033353000525,2219.58,170.36825337299,193.824146136417,273.641665534959,261.392026521105,264.173944684242,-2733158.5,-651257.9,101449.5,73158.3,-21691.5
07/05/2024,12.93,13.41,15.76,15.37,13.51,0.00464062143068773,0.00279355624620227,0.00227780751703624,0.0065894994618593,0.00557848320398557,2321.54,160.751358701421,211.339872281434,203.206834107579,206.052931695144,149.997699567852,-2735171.8,-616633.8,105002.2,80849.3,-21231.1
08/05/2024,14.22,13.80,16.18,14.07,14.22,0.00261590740590029,0.00272144636324234,0.000677790437537474,0.000704019362438438,0.00330058563610284,2251.79,205.823788857803,195.205544558488,255.112774406127,252.984188857042,208.492044301668,-2756141.3,-634086.7,105121.5,81680.5,-24844.4
09/05/2024,14.56,15.17,17.28,16.16,14.67,0.000236412594409197,0.000516318897181307,0.000441468966645004,0.00104014789987654,4.78376053650338e-05,1543.89,249.407168364389,247.351986461528,269.876069390114,288.612746550866,252.083174864105,-2739384.7,-925329.3,105581.8,80099.8,-21774.3
10/05/2024,16.19,15.76,19.48,15.77,16.18,0.000196549074462902,0.00108021264665485,0.000138817797313275,0.0035076508778049,0.000349147691072692,1869.44,255.334216688121,235.239858822873,259.025884557071,169.219490095691,250.641617677631,-2738657,-767997.3,105950.5,70777.7,-20436.7
11/05/2024,14.97,14.75,19.26,17.84,16.25,0.0032736414728372,0.00634196116045456,0.000188868640045646,0.000271637986578376,0.000844957866320002,1353.84,175.318004682267,177.33294719831,252.794432818332,267.159086456697,233.34102656947,-2761167.2,-889025.1,96611.4,68859.4,-26282.7
12/05/2024,13.31,14.01,18.20,18.29,14.54,0.00124854554284009,0.00140569712658761,9.97169249008321e-05,0.00157276497102272,0.00143909009977636,155.74,181.81815437605,217.653185279252,256.365834157562,263.425775869952,156.494778873788,-2764835.2,-1003570.7,90349.9,56848.2,-28259.6
13/05/2024,15.18,15.78,18.71,17.16,15.41,0.000657080518955425,0.00447218382300407,3.84400146672873e-05,0.00416210432620588,3.39450990778363e-05,1210.88,227.587948861205,149.452306477971,273.616337997053,199.654334403075,268.192410283412,-2739079.3,-671818.8,102696.7,77720.7,-21057
14/05/2024,18.16,15.57,20.38,17.67,17.80,0.00298440408748385,0.0122348663094509,2.97464275631587e-05,0.00104766831420194,2.39459922622202e-05,983.90,232.484452949414,150.432866260065,291.310704731887,255.102797058946,275.316593586275,-2736601.9,-644347.9,107054.5,80685.8,-19166.6
15/05/2024,14.15,12.89,20.97,19.82,17.72,0.00662611169473585,0.00381512539972813,0.00225124343948807,0.00122561362934154,0.00356203143208388,1314.92,134.230197838112,171.896437121269,230.82084965557,294.564135475073,185.934880254601,-2736589.3,-635470.8,108299.4,81363.9,-18603.6
16/05/2024,12.05,11.33,18.02,19.48,15.38,0.00470254340265261,0.00192235266745377,0.00812980126480062,0.0129929093523278,0.00435129969553637,1458.79,170.228667394656,201.772214060002,200.377138413942,214.323582194145,177.363188648209,-2737170.6,-623071.9,106698.6,84462.6,-18873.9
17/05/2024,13.21,12.34,16.71,17.72,14.51,0.00129172044578725,0.00578087874211289,0.0076855565143595,0.00713228936338899,0.0050894439967664,2067.76,262.214819088582,101.179228838874,183.039398017103,192.967713588321,213.201739347621,-2741108,-638730.5,105740.9,83064.3,-19816.1
18/05/2024,14.95,12.82,19.39,19.12,16.51,0.00797930511537065,0.00768402100875719,4.66825148174122e-05,0.00225527255686751,0.00128603721341439,1396.46,109.697163080372,129.79277730059,279.06250807201,249.706499577249,238.086887481422,-2763313.6,-871717.1,95637.6,70805,-26022.5
19/05/2024,11.63,10.30,16.43,20.10,13.57,0.00659604947533361,0.00493164049810783,0.00286107277511488,0.00139884801426913,0.0096305697144585,1274.92,192.244025729654,174.183073023621,169.129145146876,289.001424300311,105.062668634445,-2768251,-1052505.7,83747.6,57095.7,-27601
20/05/2024,10.17,9.81,13.53,14.96,10.83,0.00231424834085983,0.00429702831577092,0.00301511353624343,0.00501348309337094,0.00495590872049639,1746.21,183.557068631474,185.190501309295,206.849322125679,201.478500351244,168.421130768338,-2739554.3,-967741.2,82034.5,74700,-20351.8
21/05/2024,10.87,10.99,14.83,13.24,11.07,0.00579662174598251,0.00668528933625832,0.0011747112200989,0.0028340120606785,0.00642568520925443,2072.12,125.909186318893,122.433270588047,213.47133510063,231.760294312329,169.528147293148,-2734652.2,-597226.6,101000.1,81402.7,-19137.6
22/05/2024,11.78,11.76,16.94,14.97,12.98,0.00430344634329192,0.00424124775765854,0.00264803358045911,0.00116687793921718,0.00207897435861723,2152.55,190.377001390292,177.564368935031,233.535351581177,253.433802460707,215.626465173034,-2735931,-557108.6,105865.5,80326.4,-19457.1
23/05/2024,12.43,11.45,17.81,17.54,13.57,0.00101123379545385,0.00196100589007384,0.00425364658386338,0.000239546352071544,0.00557158774396563,2303.96,172.980474387009,199.871217472675,199.207589910696,299.758380558362,149.358083147926,-2737021,-561939.4,106640,78673.6,-19191.6
24/05/2024,13.10,10.77,16.36,17.99,14.62,0.000905543838891446,0.00196895586004417,0.00965639309915464,0.00450051773334359,0.00223327032927064,2462.05,234.646654250221,205.434376632263,134.059034506456,266.667763518569,191.17086195868,-2741507.9,-606741.3,106148.1,78696.5,-20192
25/05/2024,10.88,9.56,17.00,16.90,13.68,0.00164581391160643,0.00140461968210561,0.00559949192932204,0.00468021596033596,0.00681304186646124,1767.81,201.855711486698,212.205786118253,244.468316680598,220.524155776656,225.937156876108,-2764478.8,-808638.7,95972.3,69091.4,-26609.7
26/05/2024,9.69,8.91,15.18,16.35,12.20,0.00175829291630602,0.00220008112078487,0.00434677550729717,0.00415822076735688,0.00200904002756564,1447.23,243.182637099093,202.173880209977,252.196913256618,228.104343247082,267.372138877593,-2767264.6,-905483.9,89239.1,56476.1,-29182.7
27/05/2024,10.69,10.89,14.89,13.31,11.50,0.000256921003506286,0.000758156104071403,0.000192492579794644,0.00818097471925681,0.00106290923031657,2519.22,259.726318865945,235.455498891207,272.996860532002,162.052201781248,268.261221376983,-2739645.4,-586754.7,101843.9,77122.9,-21441.8
28/05/2024,12.98,14.31,15.60,14.33,12.39,0.00136304088810032,0.00178420370923446,3.95214045637754e-05,0.00168698936626956,0.000277387591282763,2241.10,201.581592725539,192.811196702523,305.627809905713,278.611182618064,254.243853947023,-2737853.8,-558682.9,104861.8,76932.3,-20177.9
29/05/2024,15.60,15.00,18.27,15.25,15.27,0.00398718069124852,0.00685941082883181,0.00023194342326557,0.000871981907941455,0.00317075344992669,2027.13,209.436815435933,153.769724873609,296.35581929568,275.898198182105,249.976223070477,-2739301.8,-593149.9,106170,77281.8,-19916
30/05/2024,14.37,13.48,18.60,16.63,15.01,0.00214408619561783,0.00564962713276307,0.00197999429524769,0.00224267103134441,0.00346092024954106,2381.43,198.728841773547,108.315084796204,237.250823875033,273.542933229676,193.077400830956,-2740104.5,-875067.3,106644.6,77400,-19710
31/05/2024,13.67,13.02,17.61,16.62,14.46,0.00442248295830543,0.00872151329333858,0.00290368878935421,0.00222960633148728,0.00288982364590204,2239.21,147.819143391122,97.2902711523899,203.832849545733,252.848941359994,168.98664916366,-2743236.7,-735004.7,105069,76937.9,-20176.9
01/06/2024,12.85,11.53,15.62,16.82,13.75,0.00316055192044869,0.00498166160243565,0.0139447048655509,0.00292503363170895,0.0077766186001439,1496.19,204.568874283948,170.108875518286,158.584059344431,249.56826905878,155.458352644859,-2767226.6,-848483.8,95625.5,67370,-26319.3
02/06/2024,10.67,11.47,14.48,15.09,12.02,0.00278104707479367,0.00302274620458497,0.00568493003880061,0.01087853330868,0.00218166766258574,670.86,182.122259450212,203.354480797223,208.423613931769,159.288058199743,208.110582849976,-2769709.4,-965956.6,89713.6,55902.4,-29041
03/06/2024,13.10,12.79,15.95,14.39,13.42,0.00161105646776079,0.00343561328220585,0.000273216405065138,0.000472370281722835,0.000342098874200625,2889.89,227.653870342465,184.291476159755,259.044621026066,262.073237294517,244.815669709572,-2743377.2,-642838,101835,73049.3,-21642.1
04/06/2024,13.20,12.06,18.44,17.27,14.86,0.00547323426811832,0.00444754942898268,0.00739672084400007,0.00207827236709206,0.003316619755223,2663.38,169.068277612848,157.38108191203,197.24091316251,218.862769686357,130.427765197085,-2740693.6,-586371.7,106678.6,78699.4,-19343.7
05/06/2024,12.28,11.18,15.48,20.94,14.18,0.000509736469007113,0.00350278971017156,0.00818532317688047,0.00899788581864473,0.00386917470321321,2205.62,231.153915449707,156.031442227536,143.503251604899,249.111419302879,180.877176950969,-2740671,-577459.7,106765.2,81951.9,-19656.5
06/06/2024,13.84,12.73,16.80,20.30,15.15,0.000674552174359736,0.00155378670510763,0.00795147204891936,0.00218464011694945,0.00226476001945813,2160.58,261.869465501919,243.557890926076,237.480942133868,249.23113494525,264.97496782512,-2742371.4,-600343.4,106121.5,81413.2,-20092.8
07/06/2024,12.87,12.62,16.67,21.27,13.90,0.00565138551589229,0.00293047877993335,0.017121037114289,0.00572620953869991,0.0129319885437515,2040.33,110.777142847753,200.278141083286,96.2274437847761,241.017865075066,85.8829732937168,-2744076.8,-645961.9,107192.4,81258.5,-19367.1
08/06/2024,12.82,12.06,18.51,21.23,16.45,0.00610365812840916,0.0026151522059171,0.0218937203298446,0.00733836433662885,0.0119811376970901,1177.48,120.670590520829,173.039280779979,147.812115728116,255.097405091034,153.068283190296,-2766406.7,-852882.9,96837.4,69703.8,-26073
09/06/2024,11.73,11.36,17.34,18.65,16.31,0.021749008338898,0.0110132781683294,0.00581467148832109,0.00574394082290417,0.00714583598474177,701.68,68.2892512144978,107.036758581503,218.543385179215,238.432041174952,180.438921662515,-2768057.2,-954322.4,89872.6,55584.1,-28750.9
10/06/2024,12.76,12.37,16.13,18.05,14.40,0.00358630648733624,0.0154287431193994,0.00680199751658503,0.00420870334671992,0.00443087061385026,2348.04,132.402711874269,58.1736867773928,156.335422668724,236.187609680478,162.46977042824,-2742815.5,-628459.1,103458.3,73558.3,-20961.7
11/06/2024,14.42,13.16,16.26,17.04,15.22,0.00489690990222398,0.00612464283958885,0.00611643552386286,0.00425439672332672,0.00346292252427164,1844.26,171.834299533604,107.448325522976,174.489100268366,214.511980519567,206.571379475842,-2742797,-595736.9,106316.4,78822.7,-19653.7
12/06/2024,11.55,14.02,15.13,17.28,12.33,0.00200537969187401,0.00088466482678121,0.00315073621813732,0.00546101649523192,0.00280825844809008,2286.87,153.488772476472,242.67353088983,151.502405727751,207.664384125352,94.1332432102384,-2740918.2,-621927.5,106795.7,79700.8,-18421.7
13/06/2024,13.74,16.45,13.74,13.45,11.52,0.000113572826905955,0.00150767773081725,0.000394717267360047,0.00622909269637672,0.000220645894989394,2397.93,273.134957861781,283.18225485674,249.845004169113,138.288193303944,237.620654217753,-2743440.2,-649156.8,106077.1,80343.6,-19885.2
14/06/2024,13.99,13.60,16.88,13.51,15.04,0.00335033998579857,0.00945077616517835,0.00163232933571869,0.0022977759581296,0.00129534069118563,1883.31,237.642359282605,156.832445359811,292.224678205838,228.582310012712,282.496766143637,-2746642.9,-671449.7,105373,79401.4,-20680.9
15/06/2024,12.16,12.65,15.26,16.40,13.71,0.00382023410267459,0.00653332422671208,0.0110578410588322,0.00373336858655381,0.00840770932670968,225.43,174.252474717703,174.542957823796,170.500615826994,284.679152688936,170.497188223858,-2769686.7,-891641.8,95638.3,67283.2,-26641.1
16/06/2024,12.35,13.00,15.57,16.03,13.19,0.00700093272822065,0.00571440264422739,0.00387555607611073,0.00561952348000147,0.00567429669137651,570.44,160.516740308415,146.347677824778,221.529734245229,194.43104902985,183.203153263133,-2772983,-1008776.2,89623.6,54869.5,-29225.3
17/06/2024,13.88,14.92,16.39,16.02,13.68,0.000633729225611701,0.00362892174523029,0.00112310606072699,0.00853427683518544,0.00160722456702108,2390.84,227.262803136978,187.672599167369,262.621927445372,194.015389868182,229.596203519534,-2745625.6,-697859,103084.1,73997.6,-21769.8
18/06/2024,15.52,18.59,17.17,16.55,15.21,0.00447406087770276,0.000840373423400195,0.000745693043397751,0.00351845263230747,0.00166288918684999,2424.18,111.826609603033,175.096519690917,237.568927604201,229.199638026337,226.97667241288,-2742619.8,-669114.7,105965.6,79222.7,-19889.4
19/06/2024,20.09,18.34,22.85,18.47,20.29,0.00195126732481577,0.00138594397714263,0.001829746730625,0.000858518892662707,0.00212315081205874,2276.10,201.766831930583,164.527786176293,257.570357810557,245.723945102998,235.803002944303,-2743850.2,-673064.4,110126.6,80559.9,-18383.1
20/06/2024,15.03,13.73,21.82,22.14,17.54,0.000612036192344914,0.000509292989432208,0.00844602132087174,0.00467140192747677,0.00660795362573788,2438.79,178.184671468193,243.957160251907,185.834139971381,213.918496958842,133.654484535674,-2745841.9,-701800.5,109841.7,83933.1,-18405.3
21/06/2024,14.43,13.54,18.55,20.19,15.91,0.000127818239580735,0.000675440000026964,0.000691767763866164,0.0047627362219732,0.000113732419400725,2278.26,254.310567061627,227.304430732135,215.822896848243,206.67434811355,262.199080627807,-2749648.5,-719960.7,105808.5,80555.9,-20000.9
22/06/2024,16.49,16.05,21.00,19.80,17.82,0.000693103533325803,0.00347589321662835,3.70922162117361e-05,0.000835446946854011,0.000178305006571202,1285.18,220.144374279596,204.181593681608,273.149822585881,281.510412849235,248.608076724227,-2775170.2,-949582.4,97531,69183.2,-26387.3
23/06/2024,19.43,15.70,25.82,22.97,22.67,0.00926363529991935,0.0097423785250225,0.00254538264899944,6.01061600076093e-05,0.00504475723492629,1194.17,190.404351445055,121.537436341095,266.843126255083,294.845122473858,230.684962149386,-2778038.8,-1058098.9,97652.4,60105.4,-27072.7
24/06/2024,13.44,11.99,18.96,23.75,16.99,0.0006994833754757,0.00325888716588339,0.00431790210731704,0.00607871226717804,0.00272996167940475,2474.81,245.800506508219,210.817579677776,192.633591512471,248.119599336162,220.362322492242,-2751272.9,-725344.2,105186.3,80005,-20964.7
25/06/2024,11.04,11.21,16.71,19.17,13.62,0.00164514938968806,0.00380850793560403,0.000367169248392694,0.00283151769171793,0.000741860866033286,2361.62,221.651733413503,200.893994303982,270.066388014054,225.013771942822,244.455665138971,-2747605.7,-668204.2,105508.7,79571.8,-19587.1
26/06/2024,12.78,13.12,16.87,16.39,12.94,0.000308616544270849,0.00182036533506177,0.000248346886500059,0.00292348111300785,0.000806314700244832,2706.43,246.481232930968,222.360654840126,272.764565465443,277.949002999802,248.339809935031,-2747982.9,-663526.7,105774.4,78723,-19423
27/06/2024,18.13,16.05,21.33,18.46,17.14,0.00689343003736675,0.00856917702540426,0.000170756166712989,5.94224627357405e-05,0.000778403986995799,2506.06,206.250670289629,137.36234856342,253.349766020132,309.269257892679,200.518867014126,-2749015.1,-659324.7,108965.2,79649.3,-19143.9
28/06/2024,16.26,13.83,21.37,22.37,18.10,0.0021246623469899,0.00385578476406502,0.00166795637960292,0.000359642205347129,0.00280062679601363,1985.56,240.483216275321,162.174038646652,198.903437649188,256.545955861428,173.43119496535,-2753620.1,-688176.3,107883.2,82346.4,-19745.1
29/06/2024,16.36,14.16,23.18,25.07,19.22,0.000471009392852734,0.00269750611758551,0.00164930184945277,0.00603937521450649,0.00098181254350193,1705.11,233.351152604666,198.565686655743,261.437966332236,286.780129762189,255.098595333775,-2778264.3,-928000.1,99733.5,75771.2,-26256.9
30/06/2024,13.14,13.50,21.50,25.44,16.64,0.0114429171996778,0.00758982088725098,0.0045135108035659,0.00130369579910067,0.0101701469650015,1070.98,102.042243883047,188.931922337195,218.090531901453,256.727250774211,110.201453409858,-2780112.8,-1050737.5,92950.2,64312.1,-27954.7
01/07/2024,16.08,15.52,20.29,21.32,17.01,9.12714083134841e-05,0.000869025078051221,2.8861562289537e-05,0.0002475077555283,3.86259990561386e-05,2622.73,278.539778523256,257.432703710433,294.129591019294,321.947724259216,276.840416174124,-2755541.6,-723731.4,105704.5,77662.8,-21162.4
02/07/2024,17.49,15.43,21.18,22.06,18.67,0.00579914574654022,0.00241413454707613,0.0159133726059454,0.00247015315893836,0.00577384454297703,2144.51,184.566165980555,216.458287507742,164.468539739731,232.780035737591,154.740970195183,-2754288.8,-689906.7,110208.5,82942.1,-18916.8
03/07/2024,15.18,14.02,19.44,23.38,17.25,0.000149883449052807,0.000961481960756219,0.00481781385272519,0.000785824232554785,0.00339071348733209,2357.78,270.565830242372,245.056164339471,163.499278461809,249.661056497224,172.095000481212,-2755373.2,-688732.8,109122.5,85549.4,-19134.3
04/07/2024,14.99,14.75,18.40,19.79,15.59,8.06464447485016e-05,0.000704018538194618,2.55418854904395e-05,0.00105027721918204,4.49185363647397e-05,1382.60,299.57169897265,269.579133420076,322.458390359939,217.660616884579,315.299438026154,-2759813.9,-694551.9,107232.7,81671.6,-20998.8
05/07/2024,15.31,13.92,19.55,18.88,16.94,0.00413260490847204,0.00844070059938286,0.00360334535009399,0.000497614532370843,0.00348255587463293,915.18,210.504155530409,119.78498032944,298.730295302081,279.523231986807,271.277911446685,-2778138,-702378.9,105847.3,79757.3,-27226.2
06/07/2024,15.02,14.65,18.55,18.00,16.09,0.00283295135856928,0.00577812523043671,0.00873882628328044,0.0069673343768526,0.0041607718534292,112.56,204.063486089708,181.523293801714,230.706854807167,194.750556639893,196.301725690179,-2792403.8,-941363.1,95064.7,68354.6,-29967.9
07/07/2024,15.10,14.11,18.24,19.59,16.30,0.00373726571548313,0.0046036470343865,0.0203436207590052,0.00781084782472792,0.0129061264795551,553.76,213.977284484893,193.248376027673,130.989067036725,195.898177446545,173.325266679964,-2786829.9,-1066227.3,90756.5,57289.4,-29303
08/07/2024,13.16,13.54,17.92,20.87,15.10,0.00164688726553074,0.00351603186882361,0.00154315943825217,0.00513431165546211,0.00636402617701041,2343.65,198.025538330314,194.823255342143,282.138141260844,239.061477731125,237.5921099526,-2758310.5,-721817.3,103398.7,77850.8,-21367.9
09/07/2024,13.32,13.62,17.84,19.94,14.73,0.000472750691356944,0.00239316263829024,0.000378429736058075,0.00199975560191744,0.000311868634220441,2140.24,242.65017650655,192.840902169374,283.280263350642,256.077727138698,272.190375841467,-2757345.8,-680216.9,106334.3,80852.1,-20342.4
10/07/2024,13.66,14.09,17.65,17.92,14.40,0.00164412187446283,0.00209975585760568,0.000249398576639935,0.00382920670028925,0.00304157150080467,2221.99,200.503084119426,213.34185680563,271.128376218514,217.524428631369,231.499541954586,-2757046.5,-680457.4,106554.5,79904.6,-20032.6
